15
949;;-1
950;;-1
951;;0
952;;-1
953;;1
954;;-1
955;;0
956;;0
957;;-1
958;;-1
959;;-1
960;;1
961;;0
962;;-1
963;;-1
964;;0
965;;0
966;;0
967;;-1
968;;-1
969;;0
970;;0
971;;-1
972;;0
973;;0
974;;0
975;;0
976;;-1
977;;1
978;;1
979;;-1
980;;1
981;;0
982;;-1
983;;0
984;;1
985;;0
986;;1
987;;0
988;;-1
989;;-1
990;;1
991;;0
992;;1
993;;0
994;;1
995;;-1
996;;-1
997;;1
998;;0
999;;1
1000;;-1
1001;;1
1002;;1
1003;;0
1004;;-1
1005;;0
1006;;-1
1007;;0
1008;;0
1009;;-1
1010;;1
1011;;-1
1012;;0
1013;;0
1014;;-1
1015;;0
1016;;1
1017;;0
1018;;0
1019;;0
1020;;-1
1021;;0
1022;;0
1023;;-1
1024;;0
1025;;1
1026;;0
1027;;-1
1028;;0
1029;;1
1030;;-1
1031;;-1
1032;;1
1033;;-1
1034;;1
1035;;-1
1036;;0
1037;;-1
1038;;-1
1039;;0
1040;;0
1041;;-1
1042;;0
1043;;1
1044;;0
1045;;1
1046;;1
1047;;-1
1048;;1
1049;;-1
1050;;1
1051;;0
1052;;0
1053;;0
1054;;0
1055;;1
1056;;0
1057;;-1
1058;;1
1059;;0
1060;;1
1061;;0
1062;;0
1063;;1
1064;;-1
1065;;1
1066;;0
1067;;0
1068;;-1
1069;;0
1070;;0
1071;;0
1072;;-1
1073;;-1
1074;;1
1075;;-1
1076;;-1
1077;;0
1078;;-1
1079;;1
1080;;-1
1081;;0
1082;;0
1083;;-1
1084;;1
1085;;0
1086;;0
1087;;-1
1088;;0
1089;;0
1090;;-1
1091;;0
1092;;-1
1093;;0
1094;;-1
1095;;-1
1096;;0
1097;;1
1098;;-1
1099;;-1
1100;;0
1101;;0
1102;;0
1103;;-1
1104;;0
1105;;-1
1106;;1
1107;;-1
1108;;-1
1109;;0
1110;;0
1111;;-1
1112;;-1
1113;;1
1114;;0
1115;;0
1116;;0
1117;;0
1118;;0
1119;;0
1120;;0
1121;;0
1122;;-1
1123;;0
1124;;0
1125;;1
1126;;1
1127;;1
